datetime,DA_scheduled_Belgium_MW,DA_scheduled_Germany_MW,DA_scheduled_Italy_MW,DA_scheduled_Luxembourg_MW,DA_scheduled_Spain_MW,DA_scheduled_Switzerland_MW,DA_scheduled_UnitedKingdom_MW,physical_actual_Belgium_MW,physical_actual_Germany_MW,physical_actual_Italy_MW,physical_actual_Luxembourg_MW,physical_actual_Spain_MW,physical_actual_Switzerland_MW,physical_actual_UnitedKingdom_MW
18/07/2024 01:30 - 18/07/2024 01:45,3610.5,2900.37,3817,0,2590,-1133.2,2438,3136.95,3018.41,2009,0,2601.62,-428.25,2422.75
18/07/2024 01:45 - 18/07/2024 02:00,3610.5,2900.37,3817,0,2590,-1133.2,2438,3136.95,3018.41,2009,0,2601.62,-428.25,2422.75
18/07/2024 02:00 - 18/07/2024 02:15,3754.95,2917.2,3817,0,2590,-1161.3,2846,2992.91,2997.92,2049,0,2520,-422,2835
18/07/2024 02:15 - 18/07/2024 02:30,3754.95,2917.2,3817,0,2590,-1161.3,2846,2992.91,2997.92,2049,0,2520,-422,2835
18/07/2024 02:30 - 18/07/2024 02:45,3754.95,2917.2,3817,0,2590,-1161.3,2846,2992.91,2997.92,2049,0,2520,-422,2835
18/07/2024 02:45 - 18/07/2024 03:00,3754.95,2917.2,3817,0,2590,-1161.3,2846,2992.91,2997.92,2049,0,2520,-422,2835
18/07/2024 03:00 - 18/07/2024 03:15,3409.75,3187.7,3817,0,2590,-1145.1,3431,2662.64,3080.34,2081,0,2606.8,-381.75,3421.75
18/07/2024 03:15 - 18/07/2024 03:30,3409.75,3187.7,3817,0,2590,-1145.1,3431,2662.64,3080.34,2081,0,2606.8,-381.75,3421.75
18/07/2024 03:30 - 18/07/2024 03:45,3409.75,3187.7,3817,0,2590,-1145.1,3431,2662.64,3080.34,2081,0,2606.8,-381.75,3421.75
18/07/2024 03:45 - 18/07/2024 04:00,3409.75,3187.7,3817,0,2590,-1145.1,3431,2662.64,3080.34,2081,0,2606.8,-381.75,3421.75
18/07/2024 04:00 - 18/07/2024 04:15,3581,3217,3817,0,2584,-1143.8,3845,2622.93,3134.15,1976,0,2546.62,-379,3833.75
18/07/2024 04:15 - 18/07/2024 04:30,3581,3217,3817,0,2584,-1143.8,3845,2622.93,3134.15,1976,0,2546.62,-379,3833.75
18/07/2024 04:30 - 18/07/2024 04:45,3581,3217,3817,0,2584,-1143.8,3845,2622.93,3134.15,1976,0,2546.62,-379,3833.75
18/07/2024 04:45 - 18/07/2024 05:00,3581,3217,3817,0,2584,-1143.8,3845,2622.93,3134.15,1976,0,2546.62,-379,3833.75
18/07/2024 05:00 - 18/07/2024 05:15,3403.9,2523,3817,0,2590,-1151.7,3597,2366.38,2969.04,1981,0,2592.19,-537,3654.25
18/07/2024 05:15 - 18/07/2024 05:30,3403.9,2523,3817,0,2590,-1151.7,3597,2366.38,2969.04,1981,0,2592.19,-537,3654.25
18/07/2024 05:30 - 18/07/2024 05:45,3403.9,2523,3817,0,2590,-1151.7,3597,2366.38,2969.04,1981,0,2592.19,-537,3654.25
18/07/2024 05:45 - 18/07/2024 06:00,3403.9,2523,3817,0,2590,-1151.7,3597,2366.38,2969.04,1981,0,2592.19,-537,3654.25
18/07/2024 06:00 - 18/07/2024 06:15,2747.2,2175.95,3817,0,2358,-1065.2,3287,2162.03,2919.53,1761,0,2532.64,-726,3354.75
18/07/2024 06:15 - 18/07/2024 06:30,2747.2,2175.95,3817,0,2358,-1065.2,3287,2162.03,2919.53,1761,0,2532.64,-726,3354.75
18/07/2024 06:30 - 18/07/2024 06:45,2747.2,2175.95,3817,0,2358,-1065.2,3287,2162.03,2919.53,1761,0,2532.64,-726,3354.75
18/07/2024 06:45 - 18/07/2024 07:00,2747.2,2175.95,3817,0,2358,-1065.2,3287,2162.03,2919.53,1761,0,2532.64,-726,3354.75
18/07/2024 07:00 - 18/07/2024 07:15,2528.4,2327.11,3263,0,2495,-1166.3,2675,1921.47,2729.57,1612.5,0,2474.59,-857.5,2779.75
18/07/2024 07:15 - 18/07/2024 07:30,2528.4,2327.11,3263,0,2495,-1166.3,2675,1921.47,2729.57,1612.5,0,2474.59,-857.5,2779.75
18/07/2024 07:30 - 18/07/2024 07:45,2528.4,2327.11,3263,0,2495,-1166.3,2675,1921.47,2729.57,1612.5,0,2474.59,-857.5,2779.75
18/07/2024 07:45 - 18/07/2024 08:00,2528.4,2327.11,3263,0,2495,-1166.3,2675,1921.47,2729.57,1612.5,0,2474.59,-857.5,2779.75
18/07/2024 08:00 - 18/07/2024 08:15,1491.85,1901.29,3263,0,2497,-1160.8,3464,1276.84,2443.25,1579.25,0,2448.63,-1191.75,3418
18/07/2024 08:15 - 18/07/2024 08:30,1491.85,1901.29,3263,0,2497,-1160.8,3464,1276.84,2443.25,1579.25,0,2448.63,-1191.75,3418
18/07/2024 08:30 - 18/07/2024 08:45,1491.85,1901.29,3263,0,2497,-1160.8,3464,1276.84,2443.25,1579.25,0,2448.63,-1191.75,3418
18/07/2024 08:45 - 18/07/2024 09:00,1491.85,1901.29,3263,0,2497,-1160.8,3464,1276.84,2443.25,1579.25,0,2448.63,-1191.75,3418
18/07/2024 09:00 - 18/07/2024 09:15,856.1,976.43,4036,0,2497,-1159.8,3427,798.71,1950.92,1636.75,0,2456.08,-1109.5,3486.75
18/07/2024 09:15 - 18/07/2024 09:30,856.1,976.43,4036,0,2497,-1159.8,3427,798.71,1950.92,1636.75,0,2456.08,-1109.5,3486.75
18/07/2024 09:30 - 18/07/2024 09:45,856.1,976.43,4036,0,2497,-1159.8,3427,798.71,1950.92,1636.75,0,2456.08,-1109.5,3486.75
18/07/2024 09:45 - 18/07/2024 10:00,856.1,976.43,4036,0,2497,-1159.8,3427,798.71,1950.92,1636.75,0,2456.08,-1109.5,3486.75
18/07/2024 10:00 - 18/07/2024 10:15,-183.5,717.72,4044,0,2497,-870.8,4028,195.94,1710.8,1460,0,2468.08,-855.25,3626.75
18/07/2024 10:15 - 18/07/2024 10:30,-183.5,717.72,4044,0,2497,-870.8,4028,195.94,1710.8,1460,0,2468.08,-855.25,3626.75
18/07/2024 10:30 - 18/07/2024 10:45,-183.5,717.72,4044,0,2497,-870.8,4028,195.94,1710.8,1460,0,2468.08,-855.25,3626.75
18/07/2024 10:45 - 18/07/2024 11:00,-183.5,717.72,4044,0,2497,-870.8,4028,195.94,1710.8,1460,0,2468.08,-855.25,3626.75
18/07/2024 11:00 - 18/07/2024 11:15,-926,1473.76,4044,0,2544,-419.6,4028,-125.06,2003.91,1558.5,0,2454.52,-459.25,3319
18/07/2024 11:15 - 18/07/2024 11:30,-926,1473.76,4044,0,2544,-419.6,4028,-125.06,2003.91,1558.5,0,2454.52,-459.25,3319
18/07/2024 11:30 - 18/07/2024 11:45,-926,1473.76,4044,0,2544,-419.6,4028,-125.06,2003.91,1558.5,0,2454.52,-459.25,3319
18/07/2024 11:45 - 18/07/2024 12:00,-926,1473.76,4044,0,2544,-419.6,4028,-125.06,2003.91,1558.5,0,2454.52,-459.25,3319
18/07/2024 12:00 - 18/07/2024 12:15,-1429.8,238.09,4044,0,2544,-108.7,4028,-1075.14,1713.17,1465.75,0,2556.69,-399.25,3318
18/07/2024 12:15 - 18/07/2024 12:30,-1429.8,238.09,4044,0,2544,-108.7,4028,-1075.14,1713.17,1465.75,0,2556.69,-399.25,3318
18/07/2024 12:30 - 18/07/2024 12:45,-1429.8,238.09,4044,0,2544,-108.7,4028,-1075.14,1713.17,1465.75,0,2556.69,-399.25,3318
18/07/2024 12:45 - 18/07/2024 13:00,-1429.8,238.09,4044,0,2544,-108.7,4028,-1075.14,1713.17,1465.75,0,2556.69,-399.25,3318
18/07/2024 13:00 - 18/07/2024 13:15,-1137.45,-381.04,4044,0,2544,209.70000000000005,4028,-1304.31,1518.42,1354,0,2559.32,-483.75,3319
18/07/2024 13:15 - 18/07/2024 13:30,-1137.45,-381.04,4044,0,2544,209.70000000000005,4028,-1304.31,1518.42,1354,0,2559.32,-483.75,3319
18/07/2024 13:30 - 18/07/2024 13:45,-1137.45,-381.04,4044,0,2544,209.70000000000005,4028,-1304.31,1518.42,1354,0,2559.32,-483.75,3319
18/07/2024 13:45 - 18/07/2024 14:00,-1137.45,-381.04,4044,0,2544,209.70000000000005,4028,-1304.31,1518.42,1354,0,2559.32,-483.75,3319
18/07/2024 14:00 - 18/07/2024 14:15,-1021.5,-303.6,4044,0,2544,41.39999999999998,4028,-1384.09,1498.4,1455.5,0,2550.4,-293.5,3320.75
18/07/2024 14:15 - 18/07/2024 14:30,-1021.5,-303.6,4044,0,2544,41.39999999999998,4028,-1384.09,1498.4,1455.5,0,2550.4,-293.5,3320.75
18/07/2024 14:30 - 18/07/2024 14:45,-1021.5,-303.6,4044,0,2544,41.39999999999998,4028,-1384.09,1498.4,1455.5,0,2550.4,-293.5,3320.75
18/07/2024 14:45 - 18/07/2024 15:00,-1021.5,-303.6,4044,0,2544,41.39999999999998,4028,-1384.09,1498.4,1455.5,0,2550.4,-293.5,3320.75
18/07/2024 15:00 - 18/07/2024 15:15,-338.4,1019.79,4044,0,2400,-827.1,4028,-607.77,1791.59,1627.5,0,2386.01,-74.75,3322
18/07/2024 15:15 - 18/07/2024 15:30,-338.4,1019.79,4044,0,2400,-827.1,4028,-607.77,1791.59,1627.5,0,2386.01,-74.75,3322
18/07/2024 15:30 - 18/07/2024 15:45,-338.4,1019.79,4044,0,2400,-827.1,4028,-607.77,1791.59,1627.5,0,2386.01,-74.75,3322
18/07/2024 15:45 - 18/07/2024 16:00,-338.4,1019.79,4044,0,2400,-827.1,4028,-607.77,1791.59,1627.5,0,2386.01,-74.75,3322
18/07/2024 16:00 - 18/07/2024 16:15,1.25,1137.07,4044,0,2400,116,4028,228.8,2069.59,1842,0,2434.4,-44.25,3320.75
18/07/2024 16:15 - 18/07/2024 16:30,1.25,1137.07,4044,0,2400,116,4028,228.8,2069.59,1842,0,2434.4,-44.25,3320.75
18/07/2024 16:30 - 18/07/2024 16:45,1.25,1137.07,4044,0,2400,116,4028,228.8,2069.59,1842,0,2434.4,-44.25,3320.75
18/07/2024 16:45 - 18/07/2024 17:00,1.25,1137.07,4044,0,2400,116,4028,228.8,2069.59,1842,0,2434.4,-44.25,3320.75
18/07/2024 17:00 - 18/07/2024 17:15,714.5,1937.05,4044,0,2400,-758.7,3624,847.2,2134.26,1674.75,0,2351.45,-559,3303.25
18/07/2024 17:15 - 18/07/2024 17:30,714.5,1937.05,4044,0,2400,-758.7,3624,847.2,2134.26,1674.75,0,2351.45,-559,3303.25
18/07/2024 17:30 - 18/07/2024 17:45,714.5,1937.05,4044,0,2400,-758.7,3624,847.2,2134.26,1674.75,0,2351.45,-559,3303.25
18/07/2024 17:45 - 18/07/2024 18:00,714.5,1937.05,4044,0,2400,-758.7,3624,847.2,2134.26,1674.75,0,2351.45,-559,3303.25
18/07/2024 18:00 - 18/07/2024 18:15,1072.6,1897.52,4040,0,1446.8,-645.8,2497,887.03,2633.68,1833.5,0,1540.36,-731,2591
18/07/2024 18:15 - 18/07/2024 18:30,1072.6,1897.52,4040,0,1446.8,-645.8,2497,887.03,2633.68,1833.5,0,1540.36,-731,2591
18/07/2024 18:30 - 18/07/2024 18:45,1072.6,1897.52,4040,0,1446.8,-645.8,2497,887.03,2633.68,1833.5,0,1540.36,-731,2591
18/07/2024 18:45 - 18/07/2024 19:00,1072.6,1897.52,4040,0,1446.8,-645.8,2497,887.03,2633.68,1833.5,0,1540.36,-731,2591
18/07/2024 19:00 - 18/07/2024 19:15,1274.9499999999998,3038.58,3401,0,-198.5,-965.8,2066,1004.2,2672.59,1727.75,0,262.17,-708.5,2142.5
18/07/2024 19:15 - 18/07/2024 19:30,1274.9499999999998,3038.58,3401,0,-198.5,-965.8,2066,1004.2,2672.59,1727.75,0,262.17,-708.5,2142.5
18/07/2024 19:30 - 18/07/2024 19:45,1274.9499999999998,3038.58,3401,0,-198.5,-965.8,2066,1004.2,2672.59,1727.75,0,262.17,-708.5,2142.5
18/07/2024 19:45 - 18/07/2024 20:00,1274.9499999999998,3038.58,3401,0,-198.5,-965.8,2066,1004.2,2672.59,1727.75,0,262.17,-708.5,2142.5
18/07/2024 20:00 - 18/07/2024 20:15,1259.9,3002.7,4044,0,497,-965.8,2110,1078.28,2765.81,1883,0,434.37,-665,2110.75
18/07/2024 20:15 - 18/07/2024 20:30,1259.9,3002.7,4044,0,497,-965.8,2110,1078.28,2765.81,1883,0,434.37,-665,2110.75
18/07/2024 20:30 - 18/07/2024 20:45,1259.9,3002.7,4044,0,497,-965.8,2110,1078.28,2765.81,1883,0,434.37,-665,2110.75
18/07/2024 20:45 - 18/07/2024 21:00,1259.9,3002.7,4044,0,497,-965.8,2110,1078.28,2765.81,1883,0,434.37,-665,2110.75
18/07/2024 21:00 - 18/07/2024 21:15,1581.95,2561.65,3836,0,2209.1,-965.8,1103,1330.25,2766.21,1745,0,1747.98,-750.75,1226
18/07/2024 21:15 - 18/07/2024 21:30,1581.95,2561.65,3836,0,2209.1,-965.8,1103,1330.25,2766.21,1745,0,1747.98,-750.75,1226
18/07/2024 21:30 - 18/07/2024 21:45,1581.95,2561.65,3836,0,2209.1,-965.8,1103,1330.25,2766.21,1745,0,1747.98,-750.75,1226
18/07/2024 21:45 - 18/07/2024 22:00,1581.95,2561.65,3836,0,2209.1,-965.8,1103,1330.25,2766.21,1745,0,1747.98,-750.75,1226
18/07/2024 22:00 - 18/07/2024 22:15,1079.15,2033.67,2927,0,2586.3,-1019.4,1549,580.24,2309.05,1433,0,2466.32,-1130.25,1500.25
18/07/2024 22:15 - 18/07/2024 22:30,1079.15,2033.67,2927,0,2586.3,-1019.4,1549,580.24,2309.05,1433,0,2466.32,-1130.25,1500.25
18/07/2024 22:30 - 18/07/2024 22:45,1079.15,2033.67,2927,0,2586.3,-1019.4,1549,580.24,2309.05,1433,0,2466.32,-1130.25,1500.25
18/07/2024 22:45 - 18/07/2024 23:00,1079.15,2033.67,2927,0,2586.3,-1019.4,1549,580.24,2309.05,1433,0,2466.32,-1130.25,1500.25
18/07/2024 23:00 - 18/07/2024 23:15,747,2435.22,3817,0,2600,-1050,999,592.83,2529.31,1514,0,2417.31,-909.5,1063.5
18/07/2024 23:15 - 18/07/2024 23:30,747,2435.22,3817,0,2600,-1050,999,592.83,2529.31,1514,0,2417.31,-909.5,1063.5
18/07/2024 23:30 - 18/07/2024 23:45,747,2435.22,3817,0,2600,-1050,999,592.83,2529.31,1514,0,2417.31,-909.5,1063.5
18/07/2024 23:45 - 19/07/2024 00:00,747,2435.22,3817,0,2600,-1050,999,592.83,2529.31,1514,0,2417.31,-909.5,1063.5
19/07/2024 00:00 - 19/07/2024 00:15,2024.05,2552.21,3817,0,2590,-964,2534,1492.85,2754.56,1757,0,2397.4,-737.75,2380.75
19/07/2024 00:15 - 19/07/2024 00:30,2024.05,2552.21,3817,0,2590,-964,2534,1492.85,2754.56,1757,0,2397.4,-737.75,2380.75
19/07/2024 00:30 - 19/07/2024 00:45,2024.05,2552.21,3817,0,2590,-964,2534,1492.85,2754.56,1757,0,2397.4,-737.75,2380.75
19/07/2024 00:45 - 19/07/2024 01:00,2024.05,2552.21,3817,0,2590,-964,2534,1492.85,2754.56,1757,0,2397.4,-737.75,2380.75
19/07/2024 01:00 - 19/07/2024 01:15,2446.75,3389.38,3817,0,2590,-964,2646,1943.68,2860.64,1982.75,0,2412.5,-361.25,2664.75
19/07/2024 01:15 - 19/07/2024 01:30,2446.75,3389.38,3817,0,2590,-964,2646,1943.68,2860.64,1982.75,0,2412.5,-361.25,2664.75
19/07/2024 01:30 - 19/07/2024 01:45,2446.75,3389.38,3817,0,2590,-964,2646,1943.68,2860.64,1982.75,0,2412.5,-361.25,2664.75
19/07/2024 01:45 - 19/07/2024 02:00,2446.75,3389.38,3817,0,2590,-964,2646,1943.68,2860.64,1982.75,0,2412.5,-361.25,2664.75
19/07/2024 02:00 - 19/07/2024 02:15,2290.8,3619.51,3817,0,2565.2,-964,2957,1822.91,3015.59,2118,0,2539.06,-174.5,2953.25
19/07/2024 02:15 - 19/07/2024 02:30,2290.8,3619.51,3817,0,2565.2,-964,2957,1822.91,3015.59,2118,0,2539.06,-174.5,2953.25
19/07/2024 02:30 - 19/07/2024 02:45,2290.8,3619.51,3817,0,2565.2,-964,2957,1822.91,3015.59,2118,0,2539.06,-174.5,2953.25
19/07/2024 02:45 - 19/07/2024 03:00,2290.8,3619.51,3817,0,2565.2,-964,2957,1822.91,3015.59,2118,0,2539.06,-174.5,2953.25
19/07/2024 03:00 - 19/07/2024 03:15,2982.3,3242.4,3817,0,2500,-1163.5,3066,2102.23,2871.63,2163.75,0,2503.37,-2.5,3095
19/07/2024 03:15 - 19/07/2024 03:30,2982.3,3242.4,3817,0,2500,-1163.5,3066,2102.23,2871.63,2163.75,0,2503.37,-2.5,3095
19/07/2024 03:30 - 19/07/2024 03:45,2982.3,3242.4,3817,0,2500,-1163.5,3066,2102.23,2871.63,2163.75,0,2503.37,-2.5,3095
19/07/2024 03:45 - 19/07/2024 04:00,2982.3,3242.4,3817,0,2500,-1163.5,3066,2102.23,2871.63,2163.75,0,2503.37,-2.5,3095
19/07/2024 04:00 - 19/07/2024 04:15,3103.45,3318.96,3817,0,2500,-1149,2856,2434.83,2897.01,2020.75,0,2528.13,-109,2909.5
19/07/2024 04:15 - 19/07/2024 04:30,3103.45,3318.96,3817,0,2500,-1149,2856,2434.83,2897.01,2020.75,0,2528.13,-109,2909.5
19/07/2024 04:30 - 19/07/2024 04:45,3103.45,3318.96,3817,0,2500,-1149,2856,2434.83,2897.01,2020.75,0,2528.13,-109,2909.5
19/07/2024 04:45 - 19/07/2024 05:00,3103.45,3318.96,3817,0,2500,-1149,2856,2434.83,2897.01,2020.75,0,2528.13,-109,2909.5
19/07/2024 05:00 - 19/07/2024 05:15,2377.9500000000003,3086.25,3817,0,2500,-1149,3044,1933.24,3119.43,2032.25,0,2293.41,-238.75,3038.75
19/07/2024 05:15 - 19/07/2024 05:30,2377.9500000000003,3086.25,3817,0,2500,-1149,3044,1933.24,3119.43,2032.25,0,2293.41,-238.75,3038.75
19/07/2024 05:30 - 19/07/2024 05:45,2377.9500000000003,3086.25,3817,0,2500,-1149,3044,1933.24,3119.43,2032.25,0,2293.41,-238.75,3038.75
19/07/2024 05:45 - 19/07/2024 06:00,2377.9500000000003,3086.25,3817,0,2500,-1149,3044,1933.24,3119.43,2032.25,0,2293.41,-238.75,3038.75
19/07/2024 06:00 - 19/07/2024 06:15,2038.4,2307.95,3817,0,2550,-1167.6,3317,1678.45,2992.88,1821.75,0,2478.8,-679.25,3329
19/07/2024 06:15 - 19/07/2024 06:30,2038.4,2307.95,3817,0,2550,-1167.6,3317,1678.45,2992.88,1821.75,0,2478.8,-679.25,3329
19/07/2024 06:30 - 19/07/2024 06:45,2038.4,2307.95,3817,0,2550,-1167.6,3317,1678.45,2992.88,1821.75,0,2478.8,-679.25,3329
19/07/2024 06:45 - 19/07/2024 07:00,2038.4,2307.95,3817,0,2550,-1167.6,3317,1678.45,2992.88,1821.75,0,2478.8,-679.25,3329
19/07/2024 07:00 - 19/07/2024 07:15,1885.3,1723.75,4043,0,2400,-916.6,3407,1702.47,2925.23,1812.5,0,2311.04,-851.25,3455.75
19/07/2024 07:15 - 19/07/2024 07:30,1885.3,1723.75,4043,0,2400,-916.6,3407,1702.47,2925.23,1812.5,0,2311.04,-851.25,3455.75
19/07/2024 07:30 - 19/07/2024 07:45,1885.3,1723.75,4043,0,2400,-916.6,3407,1702.47,2925.23,1812.5,0,2311.04,-851.25,3455.75
19/07/2024 07:45 - 19/07/2024 08:00,1885.3,1723.75,4043,0,2400,-916.6,3407,1702.47,2925.23,1812.5,0,2311.04,-851.25,3455.75
19/07/2024 08:00 - 19/07/2024 08:15,1124.85,1478.42,4043,0,2400,-911,3484,1355.01,2387.36,1762.25,0,2227.5,-823.5,3523.5
19/07/2024 08:15 - 19/07/2024 08:30,1124.85,1478.42,4043,0,2400,-911,3484,1355.01,2387.36,1762.25,0,2227.5,-823.5,3523.5
19/07/2024 08:30 - 19/07/2024 08:45,1124.85,1478.42,4043,0,2400,-911,3484,1355.01,2387.36,1762.25,0,2227.5,-823.5,3523.5
19/07/2024 08:45 - 19/07/2024 09:00,1124.85,1478.42,4043,0,2400,-911,3484,1355.01,2387.36,1762.25,0,2227.5,-823.5,3523.5
19/07/2024 09:00 - 19/07/2024 09:15,1780.65,-774.61,4044,0,2400,-909,4028,1316.49,1539.74,1482.75,0,2068.58,-1464,4018.25
19/07/2024 09:15 - 19/07/2024 09:30,1780.65,-774.61,4044,0,2400,-909,4028,1316.49,1539.74,1482.75,0,2068.58,-1464,4018.25
19/07/2024 09:30 - 19/07/2024 09:45,1780.65,-774.61,4044,0,2400,-909,4028,1316.49,1539.74,1482.75,0,2068.58,-1464,4018.25
19/07/2024 09:45 - 19/07/2024 10:00,1780.65,-774.61,4044,0,2400,-909,4028,1316.49,1539.74,1482.75,0,2068.58,-1464,4018.25
19/07/2024 10:00 - 19/07/2024 10:15,480.35000000000014,-964.35,4044,0,2400,-1045,4026,733.01,1104.32,1383,0,2365.49,-1752.75,4076
19/07/2024 10:15 - 19/07/2024 10:30,480.35000000000014,-964.35,4044,0,2400,-1045,4026,733.01,1104.32,1383,0,2365.49,-1752.75,4076
19/07/2024 10:30 - 19/07/2024 10:45,480.35000000000014,-964.35,4044,0,2400,-1045,4026,733.01,1104.32,1383,0,2365.49,-1752.75,4076
19/07/2024 10:45 - 19/07/2024 11:00,480.35000000000014,-964.35,4044,0,2400,-1045,4026,733.01,1104.32,1383,0,2365.49,-1752.75,4076
19/07/2024 11:00 - 19/07/2024 11:15,-87.15,-753.16,4044,0,2500,-1033.8,4028,236.8,908.6,1409.25,0,2432.93,-1673.25,4079.25
19/07/2024 11:15 - 19/07/2024 11:30,-87.15,-753.16,4044,0,2500,-1033.8,4028,236.8,908.6,1409.25,0,2432.93,-1673.25,4079.25
19/07/2024 11:30 - 19/07/2024 11:45,-87.15,-753.16,4044,0,2500,-1033.8,4028,236.8,908.6,1409.25,0,2432.93,-1673.25,4079.25
19/07/2024 11:45 - 19/07/2024 12:00,-87.15,-753.16,4044,0,2500,-1033.8,4028,236.8,908.6,1409.25,0,2432.93,-1673.25,4079.25
19/07/2024 12:00 - 19/07/2024 12:15,-985.35,-320.36,3513,0,2600,-1100,4028,-759.43,745.62,1251.5,0,2433.47,-1218.25,4079.75
19/07/2024 12:15 - 19/07/2024 12:30,-985.35,-320.36,3513,0,2600,-1100,4028,-759.43,745.62,1251.5,0,2433.47,-1218.25,4079.75
19/07/2024 12:30 - 19/07/2024 12:45,-985.35,-320.36,3513,0,2600,-1100,4028,-759.43,745.62,1251.5,0,2433.47,-1218.25,4079.75
19/07/2024 12:45 - 19/07/2024 13:00,-985.35,-320.36,3513,0,2600,-1100,4028,-759.43,745.62,1251.5,0,2433.47,-1218.25,4079.75
19/07/2024 13:00 - 19/07/2024 13:15,-1443,-60,3513,0,2600,-1050,4028,-883.61,778.51,1279,0,2438.63,-921.75,4082
19/07/2024 13:15 - 19/07/2024 13:30,-1443,-60,3513,0,2600,-1050,4028,-883.61,778.51,1279,0,2438.63,-921.75,4082
19/07/2024 13:30 - 19/07/2024 13:45,-1443,-60,3513,0,2600,-1050,4028,-883.61,778.51,1279,0,2438.63,-921.75,4082
19/07/2024 13:45 - 19/07/2024 14:00,-1443,-60,3513,0,2600,-1050,4028,-883.61,778.51,1279,0,2438.63,-921.75,4082
19/07/2024 14:00 - 19/07/2024 14:15,-1645.75,351.85,3513,0,2682,-1050,4028,-871.63,915.33,1268.25,0,2470.8,-844.5,4080.75
19/07/2024 14:15 - 19/07/2024 14:30,-1645.75,351.85,3513,0,2682,-1050,4028,-871.63,915.33,1268.25,0,2470.8,-844.5,4080.75
19/07/2024 14:30 - 19/07/2024 14:45,-1645.75,351.85,3513,0,2682,-1050,4028,-871.63,915.33,1268.25,0,2470.8,-844.5,4080.75
19/07/2024 14:45 - 19/07/2024 15:00,-1645.75,351.85,3513,0,2682,-1050,4028,-871.63,915.33,1268.25,0,2470.8,-844.5,4080.75
19/07/2024 15:00 - 19/07/2024 15:15,-968.85,2011.76,3127,0,2636,-1050,4028,-219.51,1605,1543.5,0,2584.35,-823.25,4082
19/07/2024 15:15 - 19/07/2024 15:30,-968.85,2011.76,3127,0,2636,-1050,4028,-219.51,1605,1543.5,0,2584.35,-823.25,4082
19/07/2024 15:30 - 19/07/2024 15:45,-968.85,2011.76,3127,0,2636,-1050,4028,-219.51,1605,1543.5,0,2584.35,-823.25,4082
19/07/2024 15:45 - 19/07/2024 16:00,-968.85,2011.76,3127,0,2636,-1050,4028,-219.51,1605,1543.5,0,2584.35,-823.25,4082
19/07/2024 16:00 - 19/07/2024 16:15,763.5,2620.05,3127,0,2563.4,-1012,3961,1102.97,2297.72,1776.25,0,2510.31,-1007,4013
19/07/2024 16:15 - 19/07/2024 16:30,763.5,2620.05,3127,0,2563.4,-1012,3961,1102.97,2297.72,1776.25,0,2510.31,-1007,4013
19/07/2024 16:30 - 19/07/2024 16:45,763.5,2620.05,3127,0,2563.4,-1012,3961,1102.97,2297.72,1776.25,0,2510.31,-1007,4013
19/07/2024 16:45 - 19/07/2024 17:00,763.5,2620.05,3127,0,2563.4,-1012,3961,1102.97,2297.72,1776.25,0,2510.31,-1007,4013
19/07/2024 17:00 - 19/07/2024 17:15,2459.25,3817.4,3127,0,1460.8,-1014,3106,2130.26,3016.1,1921,0,1795.92,-510.5,3201
19/07/2024 17:15 - 19/07/2024 17:30,2459.25,3817.4,3127,0,1460.8,-1014,3106,2130.26,3016.1,1921,0,1795.92,-510.5,3201
19/07/2024 17:30 - 19/07/2024 17:45,2459.25,3817.4,3127,0,1460.8,-1014,3106,2130.26,3016.1,1921,0,1795.92,-510.5,3201
19/07/2024 17:45 - 19/07/2024 18:00,2459.25,3817.4,3127,0,1460.8,-1014,3106,2130.26,3016.1,1921,0,1795.92,-510.5,3201
19/07/2024 18:00 - 19/07/2024 18:15,2520.4500000000003,3386.5,3873,0,-305.8,-855.2,2716,2074.27,3155.32,2086.25,0,247.35,-182,2794
19/07/2024 18:15 - 19/07/2024 18:30,2520.4500000000003,3386.5,3873,0,-305.8,-855.2,2716,2074.27,3155.32,2086.25,0,247.35,-182,2794
19/07/2024 18:30 - 19/07/2024 18:45,2520.4500000000003,3386.5,3873,0,-305.8,-855.2,2716,2074.27,3155.32,2086.25,0,247.35,-182,2794
19/07/2024 18:45 - 19/07/2024 19:00,2520.4500000000003,3386.5,3873,0,-305.8,-855.2,2716,2074.27,3155.32,2086.25,0,247.35,-182,2794
19/07/2024 19:00 - 19/07/2024 19:15,2120.4,2781.22,3873,0,-188.9,-964,2525,1476.12,3232.9,1918.5,0,-35.88,-433,2585
19/07/2024 19:15 - 19/07/2024 19:30,2120.4,2781.22,3873,0,-188.9,-964,2525,1476.12,3232.9,1918.5,0,-35.88,-433,2585
19/07/2024 19:30 - 19/07/2024 19:45,2120.4,2781.22,3873,0,-188.9,-964,2525,1476.12,3232.9,1918.5,0,-35.88,-433,2585
19/07/2024 19:45 - 19/07/2024 20:00,2120.4,2781.22,3873,0,-188.9,-964,2525,1476.12,3232.9,1918.5,0,-35.88,-433,2585
19/07/2024 20:00 - 19/07/2024 20:15,2191.5,2696.2,3873,0,974.2,-964,1726,1475.68,3295.28,1748,0,1026.18,-633.75,1850
19/07/2024 20:15 - 19/07/2024 20:30,2191.5,2696.2,3873,0,974.2,-964,1726,1475.68,3295.28,1748,0,1026.18,-633.75,1850
